turma,unidade,professor,dia,departamento,link,sigla,inicio,titulo,desc,fim
2017133,Faculdade de Educação,(R)Leny Magalhaes Mrech,ter,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0429&verdis=5,EDM0429,19:30,Metodologia do Ensino de Psicologia I,"A sociedade contemporânea passa por inúmeras transformações, trazendo novos impasses aos contextos educativos. Elas revelam a importância da introdução de novas formas de pensar e as relações educativas.
Os principais autores da Psicologia muito têm contribuído para pensar o que acontece com a sociedade e seus participantes, bem como, direta ou indiretamente, o que ocorre com a Educação e os contextos escolares.
O curso de Metodologia do Ensino de Psicologia I pretende retomar essas discussões, visando observar qual o lugar estratégico da formação do professor de Psicologia, em seus vários níveis de especificidade: no ensino fundamental, médio e superior.
O lugar de destaque será dado ao estágio supervisionado que propiciará que os alunos reflitam a respeito da prática docente e as situações de sala de aula. 
O objeto de estudo maior será o próprio conceito de ensino de Psicologia, suas práticas em situação de sala de aula e o estudo das determinações sociais na organização e desenvolvimento do trabalho pedagógico nos contextos institucionais educativos.",23:00
2017133,Faculdade de Educação,(R)Agnaldo Arroio,ter,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0431&verdis=5,EDM0431,19:30,Metodologia do Ensino de Química I,"As disciplinas de Metodologia do Ensino de Química I e II são oferecidas a partir de uma visão de continuidade e integração entre ambas. Reflexões e discussões sobre cultura, ciência e processos de produção de conhecimento, sobre a organização, planejamento das atividades e módulos temáticos de ensino de Química no Fundamental II e Médio, sobre o papel da linguagem, experimentação, história, tecnologias digitais e meios mediacionais no ensino e na aprendizagem de ciências, antecipam o desenvolvimento de projetos de planejamento e sua realização, que são sistematicamente estudados por meio de técnicas de análise de episódios de ensino, subsidiando a reflexão sobre as ações mediadas em sala de aula, de modo a permitir a instauração de práticas e a apropriação de fundamentos teóricos sobre a avaliação e o planejamento do ensino. Concomitantemente, ocorrem os estágios supervisionados a partir de projetos individuais e coletivos, realizados em escolas campo, preferencialmente da rede pública de ensino. Neles, serão coletadas informações sobre a infraestrutura e espaços físicos, o professor, os alunos, a coordenação pedagógica e a direção da escola. Também serão observadas as atividades de ensino, as interações e outros aspectos da sala de aula. Atividades e planos de ensino serão desenvolvidos na escola campo.",23:00
2017142,Faculdade de Educação,(R)Marcelo Giordan Santos,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0431&verdis=5,EDM0431,14:00,Metodologia do Ensino de Química I,"As disciplinas de Metodologia do Ensino de Química I e II são oferecidas a partir de uma visão de continuidade e integração entre ambas. Reflexões e discussões sobre cultura, ciência e processos de produção de conhecimento, sobre a organização, planejamento das atividades e módulos temáticos de ensino de Química no Fundamental II e Médio, sobre o papel da linguagem, experimentação, história, tecnologias digitais e meios mediacionais no ensino e na aprendizagem de ciências, antecipam o desenvolvimento de projetos de planejamento e sua realização, que são sistematicamente estudados por meio de técnicas de análise de episódios de ensino, subsidiando a reflexão sobre as ações mediadas em sala de aula, de modo a permitir a instauração de práticas e a apropriação de fundamentos teóricos sobre a avaliação e o planejamento do ensino. Concomitantemente, ocorrem os estágios supervisionados a partir de projetos individuais e coletivos, realizados em escolas campo, preferencialmente da rede pública de ensino. Neles, serão coletadas informações sobre a infraestrutura e espaços físicos, o professor, os alunos, a coordenação pedagógica e a direção da escola. Também serão observadas as atividades de ensino, as interações e outros aspectos da sala de aula. Atividades e planos de ensino serão desenvolvidos na escola campo.",17:40
2017121,Faculdade de Educação,(R)Vojislav Aleksandar Jovanovic,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0415&verdis=3,EDM0415,08:30,Metodologia do Ensino de Linguas Orientais I,"O curso de Metodologia do Ensino de Línguas Orientais I objetiva oferecer aos alunos bases teóricas que permitam travar conhecimento com as áreas de Lingüística e Psicolingüística aplicadas, com os métodos de ensino de línguas e, através da regência de mini - cursos relacionar aspectos teóricos e práticos vinculados à seleção de material lingüístico, definição de objetivos dos cursos, compreender níveis e fases de planejamento e, ainda, aprender a avaliar material didático na língua de sua especialidade.",12:00
2017123,Faculdade de Educação,(R)Vojislav Aleksandar Jovanovic,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0415&verdis=3,EDM0415,19:30,Metodologia do Ensino de Linguas Orientais I,"O curso de Metodologia do Ensino de Línguas Orientais I objetiva oferecer aos alunos bases teóricas que permitam travar conhecimento com as áreas de Lingüística e Psicolingüística aplicadas, com os métodos de ensino de línguas e, através da regência de mini - cursos relacionar aspectos teóricos e práticos vinculados à seleção de material lingüístico, definição de objetivos dos cursos, compreender níveis e fases de planejamento e, ainda, aprender a avaliar material didático na língua de sua especialidade.",23:00
2017153,Faculdade de Educação,(R)Emerson de Pietri,qui,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0449&verdis=5,EDM0449,19:30,Metodologia do Ensino de Lingüística I,"A Metodologia do Ensino de Linguística I aborda o ensino da língua materna sob o enfoque da Linguística e de seu campo interdisciplinar (Psicolinguística, Sociolinguística, Pragmática, Fonética e Fonologia). Estuda e produz conhecimentos relevantes para o trabalho de professores da área de linguagem, incluindo as fases iniciais de ensino, aprendizagem e desenvolvimento da fala e da escrita. Desenvolve atividades de estágio supervisionado em Instituições de Ensino.",23:00
2017102,Faculdade de Educação,Emerson de Pietri,sex,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0693&verdis=1,EDM0693,14:00,Metodologia do Ensino de Língua Portuguesa: Alfabetização e Letramento,A alfabetização como processo complexo. A alfabetização sob a perspectiva da linguística. História da alfabetização no Brasil. Causas do fracasso do processo de alfabetização no Brasil. Análise de textos produzidos por crianças. Os múltiplos letramentos e seu impacto na sala de aula. Orientação metodológica do trabalho pedagógico com a alfabetização.,17:40
2017132,Faculdade de Educação,(R)Claudemir Belintane,ter,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0405&verdis=5,EDM0405,14:00,Metodologia do Ensino de Português I,"Discussão e pesquisa sobre: perspectivas do ensino de língua materna adequada aos tempos contemporâneos; métodos e procedimentos; estratégias didáticas para as modalidades oral e escrita; materiais e recursos didáticos, considerando as novas tecnologias de obtenção e processamento de informação; formas de avaliação internas e externas à sala de aula.",17:40
2017133,Faculdade de Educação,(R)Valdir Heitor Barzotto,ter,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0405&verdis=5,EDM0405,19:30,Metodologia do Ensino de Português I,"Discussão e pesquisa sobre: perspectivas do ensino de língua materna adequada aos tempos contemporâneos; métodos e procedimentos; estratégias didáticas para as modalidades oral e escrita; materiais e recursos didáticos, considerando as novas tecnologias de obtenção e processamento de informação; formas de avaliação internas e externas à sala de aula.",23:00
2017141,Faculdade de Educação,(R)Claudia Rosa Riolfi,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0405&verdis=5,EDM0405,08:30,Metodologia do Ensino de Português I,"Discussão e pesquisa sobre: perspectivas do ensino de língua materna adequada aos tempos contemporâneos; métodos e procedimentos; estratégias didáticas para as modalidades oral e escrita; materiais e recursos didáticos, considerando as novas tecnologias de obtenção e processamento de informação; formas de avaliação internas e externas à sala de aula.",12:00
2017142,Faculdade de Educação,(R)Sandoval Nonato Gomes Santos,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0405&verdis=5,EDM0405,14:00,Metodologia do Ensino de Português I,"Discussão e pesquisa sobre: perspectivas do ensino de língua materna adequada aos tempos contemporâneos; métodos e procedimentos; estratégias didáticas para as modalidades oral e escrita; materiais e recursos didáticos, considerando as novas tecnologias de obtenção e processamento de informação; formas de avaliação internas e externas à sala de aula.",17:40
2017143,Faculdade de Educação,(R)Sandoval Nonato Gomes Santos,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0405&verdis=5,EDM0405,19:30,Metodologia do Ensino de Português I,"Discussão e pesquisa sobre: perspectivas do ensino de língua materna adequada aos tempos contemporâneos; métodos e procedimentos; estratégias didáticas para as modalidades oral e escrita; materiais e recursos didáticos, considerando as novas tecnologias de obtenção e processamento de informação; formas de avaliação internas e externas à sala de aula.",23:00
2017152,Faculdade de Educação,Emari Andrade,qui,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0405&verdis=5,EDM0405,14:00,Metodologia do Ensino de Português I,"Discussão e pesquisa sobre: perspectivas do ensino de língua materna adequada aos tempos contemporâneos; métodos e procedimentos; estratégias didáticas para as modalidades oral e escrita; materiais e recursos didáticos, considerando as novas tecnologias de obtenção e processamento de informação; formas de avaliação internas e externas à sala de aula.",17:40
2017153,Faculdade de Educação,Emari Andrade,qui,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0405&verdis=5,EDM0405,19:30,Metodologia do Ensino de Português I,"Discussão e pesquisa sobre: perspectivas do ensino de língua materna adequada aos tempos contemporâneos; métodos e procedimentos; estratégias didáticas para as modalidades oral e escrita; materiais e recursos didáticos, considerando as novas tecnologias de obtenção e processamento de informação; formas de avaliação internas e externas à sala de aula.",23:00
2017141,Faculdade de Educação,Zaqueu Vieira Oliveira,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0427&verdis=5,EDM0427,08:30,Metodologia do Ensino de Matemática I,Concepções sobre a Matemática e conseqüências para o ensino; Abordagem crítica de temas selecionados        entre os conteúdos a serem ensinados na Escola Básica; Materiais didáticos para o ensino de Matemática; Planejamento e avaliação de atividades didáticas em Matemática.,12:00
2017143,Faculdade de Educação,Vinicio de Macedo Santos,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0427&verdis=5,EDM0427,19:30,Metodologia do Ensino de Matemática I,Concepções sobre a Matemática e conseqüências para o ensino; Abordagem crítica de temas selecionados        entre os conteúdos a serem ensinados na Escola Básica; Materiais didáticos para o ensino de Matemática; Planejamento e avaliação de atividades didáticas em Matemática.,23:00
2017141,Faculdade de Educação,(R)Vera Lucia Marinelli,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0437&verdis=7,EDM0437,08:30,Metodologia do Ensino de Italiano I,"A disciplina Metodologia do Ensino de Italiano I está situada no currículo da Licenciatura tendo por objetivo estabelecer a integração entre os conteúdos pedagógicos e os específicos (língua italiana), assim como entre as teorias pertinentes à aprendizagem, ao ensino e à produção de conhecimento e as práticas desenvolvidas em sala de aula. Nesse sentido, busca oferecer aos alunos - futuros professores -, oportunidades de estudo e reflexão das teorias, abordagens e métodos de ensino da língua e da sua aplicação no conteúdo educacional. Procura também propiciar discussões sobre as questões didático-pedagógicas identificadas em aulas ministradas por outros professores de italiano língua estrangeira ao longo dos estágios de observação.  Tais discussões poderão ser desenvolvidas com o apoio de plataformas educacionais (como o Moodle, entre outras).",12:00
2017143,Faculdade de Educação,(R)Vera Lucia Marinelli,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0437&verdis=7,EDM0437,19:30,Metodologia do Ensino de Italiano I,"A disciplina Metodologia do Ensino de Italiano I está situada no currículo da Licenciatura tendo por objetivo estabelecer a integração entre os conteúdos pedagógicos e os específicos (língua italiana), assim como entre as teorias pertinentes à aprendizagem, ao ensino e à produção de conhecimento e as práticas desenvolvidas em sala de aula. Nesse sentido, busca oferecer aos alunos - futuros professores -, oportunidades de estudo e reflexão das teorias, abordagens e métodos de ensino da língua e da sua aplicação no conteúdo educacional. Procura também propiciar discussões sobre as questões didático-pedagógicas identificadas em aulas ministradas por outros professores de italiano língua estrangeira ao longo dos estágios de observação.  Tais discussões poderão ser desenvolvidas com o apoio de plataformas educacionais (como o Moodle, entre outras).",23:00
2017121,Faculdade de Educação,(R)Vojislav Aleksandar Jovanovic,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0413&verdis=3,EDM0413,08:30,Metodologia do Ensino de Latim I,"O curso de Metodologia do Ensino de Línguas Latim I objetiva oferecer aos alunos bases teóricas que permitam travar conhecimento com as áreas de Lingüística e Psicolingüística aplicadas, com os métodos de ensino de línguas e, através da regência de mini - cursos relacionar aspectos teóricos e práticos vinculados à seleção de material lingüístico, definição de objetivos dos cursos, compreender níveis e fases de planejamento e, ainda, aprender a avaliar material didático na língua de sua especialidade.",12:00
2017123,Faculdade de Educação,(R)Vojislav Aleksandar Jovanovic,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0413&verdis=3,EDM0413,19:30,Metodologia do Ensino de Latim I,"O curso de Metodologia do Ensino de Línguas Latim I objetiva oferecer aos alunos bases teóricas que permitam travar conhecimento com as áreas de Lingüística e Psicolingüística aplicadas, com os métodos de ensino de línguas e, através da regência de mini - cursos relacionar aspectos teóricos e práticos vinculados à seleção de material lingüístico, definição de objetivos dos cursos, compreender níveis e fases de planejamento e, ainda, aprender a avaliar material didático na língua de sua especialidade.",23:00
2017141,Faculdade de Educação,(R)Ana Paula Martinez Duboc,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0409&verdis=6,EDM0409,08:30,Metodologia do Ensino de Inglês I,"A disciplina Metodologia do Ensino de Inglês I, situada no currículo do curso de Licenciatura em Letras, tem como principal objetivo possibilitar a compreensão das dimensões política, formativa e cultural associadas ao ensino de língua inglesa no currículo da Educação Básica. Para tanto, o curso introduz princípios teórico-metodológicos do campo do ensino de línguas estrangeiras, articulando-os com teorias filosóficas, linguísticas e educacionais com ênfase para a Educação Básica brasileira. Tal estudo de caráter teórico-metodológico é articulado às vivências possibilitadas pelo estágio, o qual se caracteriza, pela observação, participação, análise e reflexão crítica das práticas docentes com as quais o aluno estagiário entra em contato. Ao longo do curso, espera-se que o aluno futuro professor compreenda as especificidades do ensino e aprendizagem de inglês de forma significativa e crítica, fomentando, assim, a formação de professores de línguas conscientes, autônomos e atuantes. O encontro com a complexidade do universo da sala de aula, permeado pelas reflexões teóricas e pela práxis do estágio, visa fornecer ao futuro professor algumas das estratégias, habilidades e competências necessárias para o exercício profissional da docência conforme demandas contemporâneas.
A formação de professores de língua inglesa na Universidade deve levar em consideração o fato de que muitos alunos já atuam como professores em cursos livres de idiomas ou em aulas particulares. Nesses contextos, há, em geral, forte aderência à noção de que o método é o grande responsável pelo ensino, sendo o professor, sob essa ótica, mero reprodutor de princípios e procedimentos, não havendo espaço para maior agenciamento em sua práxis. O curso busca articular os saberes experienciais adquiridos pelo licenciando em sua vivência como aluno, estagiário e professor aos saberes pedagógicos específicos do campo de ensino de línguas estrangeiras, fomentando, assim, um percurso de formação fundamentado na práxis reflexiva, crítica e autônoma.",12:00
2017143,Faculdade de Educação,(R)Livia de Araújo Donnini Rodrigues,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0409&verdis=6,EDM0409,19:30,Metodologia do Ensino de Inglês I,"A disciplina Metodologia do Ensino de Inglês I, situada no currículo do curso de Licenciatura em Letras, tem como principal objetivo possibilitar a compreensão das dimensões política, formativa e cultural associadas ao ensino de língua inglesa no currículo da Educação Básica. Para tanto, o curso introduz princípios teórico-metodológicos do campo do ensino de línguas estrangeiras, articulando-os com teorias filosóficas, linguísticas e educacionais com ênfase para a Educação Básica brasileira. Tal estudo de caráter teórico-metodológico é articulado às vivências possibilitadas pelo estágio, o qual se caracteriza, pela observação, participação, análise e reflexão crítica das práticas docentes com as quais o aluno estagiário entra em contato. Ao longo do curso, espera-se que o aluno futuro professor compreenda as especificidades do ensino e aprendizagem de inglês de forma significativa e crítica, fomentando, assim, a formação de professores de línguas conscientes, autônomos e atuantes. O encontro com a complexidade do universo da sala de aula, permeado pelas reflexões teóricas e pela práxis do estágio, visa fornecer ao futuro professor algumas das estratégias, habilidades e competências necessárias para o exercício profissional da docência conforme demandas contemporâneas.
A formação de professores de língua inglesa na Universidade deve levar em consideração o fato de que muitos alunos já atuam como professores em cursos livres de idiomas ou em aulas particulares. Nesses contextos, há, em geral, forte aderência à noção de que o método é o grande responsável pelo ensino, sendo o professor, sob essa ótica, mero reprodutor de princípios e procedimentos, não havendo espaço para maior agenciamento em sua práxis. O curso busca articular os saberes experienciais adquiridos pelo licenciando em sua vivência como aluno, estagiário e professor aos saberes pedagógicos específicos do campo de ensino de línguas estrangeiras, fomentando, assim, um percurso de formação fundamentado na práxis reflexiva, crítica e autônoma.",23:00
2017123,Faculdade de Educação,Dislane Zerbinatti Moraes,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0417&verdis=4,EDM0417,19:30,Metodologia do Ensino de História I,"12. Ementa (programa resumido):
O curso de Metodologia do Ensino de História I tem por meta a formação de professores de História proporcionando a reflexão sobre a atuação do professor em sala de aula, com ênfase nos métodos de ensino e nos materiais didáticos, próprios para o ensino de História em todos os níveis do ensino básico.",23:00
2017132,Faculdade de Educação,(R)Nelson Schapochnik,ter,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0417&verdis=4,EDM0417,14:00,Metodologia do Ensino de História I,"12. Ementa (programa resumido):
O curso de Metodologia do Ensino de História I tem por meta a formação de professores de História proporcionando a reflexão sobre a atuação do professor em sala de aula, com ênfase nos métodos de ensino e nos materiais didáticos, próprios para o ensino de História em todos os níveis do ensino básico.",17:40
2017133,Faculdade de Educação,(R)Nelson Schapochnik,ter,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0417&verdis=4,EDM0417,19:30,Metodologia do Ensino de História I,"12. Ementa (programa resumido):
O curso de Metodologia do Ensino de História I tem por meta a formação de professores de História proporcionando a reflexão sobre a atuação do professor em sala de aula, com ênfase nos métodos de ensino e nos materiais didáticos, próprios para o ensino de História em todos os níveis do ensino básico.",23:00
2017123,Faculdade de Educação,(R)Sonia Maria Vanzella Castellar,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0421&verdis=5,EDM0421,19:30,Metodologia do Ensino de Geografia I,"O curso busca constituir um trabalho coletivo, em classe, integrando discussões teóricas e metodológicas relacionadas aos estágios de modo a sensibilizar os alunos para a prática docente. Considerar o estágio como momento importante para a reflexão sobre questões relativas ao cotidiano escolar, que se colocam, sobretudo, na escola pública. O curso visa também compreender o significado da disciplina escolar Geografia no currículo do Ensino Básico. Analisar as propostas e pareceres curriculares oficiais, à luz da bibliografia existente sobre Ensino e Aprendizagem da Geografia. Trabalhar com metodologias convencionais e inovadoras, disciplinares ou interdisciplinares, utilizando, sobretudo, as linguagens mais frequentes na produção e divulgação da ciência geográfica. As atividades desenvolvidas ao longo do curso devem se preocupar com a elucidação das seguintes questões: O que ensinar? Como ensinar? Para que ensinar Geografia?",23:00
2017133,Faculdade de Educação,(R)Nuria Hanglei Cacete,ter,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0421&verdis=5,EDM0421,19:30,Metodologia do Ensino de Geografia I,"O curso busca constituir um trabalho coletivo, em classe, integrando discussões teóricas e metodológicas relacionadas aos estágios de modo a sensibilizar os alunos para a prática docente. Considerar o estágio como momento importante para a reflexão sobre questões relativas ao cotidiano escolar, que se colocam, sobretudo, na escola pública. O curso visa também compreender o significado da disciplina escolar Geografia no currículo do Ensino Básico. Analisar as propostas e pareceres curriculares oficiais, à luz da bibliografia existente sobre Ensino e Aprendizagem da Geografia. Trabalhar com metodologias convencionais e inovadoras, disciplinares ou interdisciplinares, utilizando, sobretudo, as linguagens mais frequentes na produção e divulgação da ciência geográfica. As atividades desenvolvidas ao longo do curso devem se preocupar com a elucidação das seguintes questões: O que ensinar? Como ensinar? Para que ensinar Geografia?",23:00
2017152,Faculdade de Educação,(R)Nuria Hanglei Cacete,qui,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0421&verdis=5,EDM0421,14:00,Metodologia do Ensino de Geografia I,"O curso busca constituir um trabalho coletivo, em classe, integrando discussões teóricas e metodológicas relacionadas aos estágios de modo a sensibilizar os alunos para a prática docente. Considerar o estágio como momento importante para a reflexão sobre questões relativas ao cotidiano escolar, que se colocam, sobretudo, na escola pública. O curso visa também compreender o significado da disciplina escolar Geografia no currículo do Ensino Básico. Analisar as propostas e pareceres curriculares oficiais, à luz da bibliografia existente sobre Ensino e Aprendizagem da Geografia. Trabalhar com metodologias convencionais e inovadoras, disciplinares ou interdisciplinares, utilizando, sobretudo, as linguagens mais frequentes na produção e divulgação da ciência geográfica. As atividades desenvolvidas ao longo do curso devem se preocupar com a elucidação das seguintes questões: O que ensinar? Como ensinar? Para que ensinar Geografia?",17:40
2017123,Faculdade de Educação,(R)Sonia Maria Vanzella Castellar,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0447&verdis=4,EDM0447,19:30,Metodologia do Ensino de Geologia I,"12. Ementa (programa resumido):
O curso propicia analisar e discutir as concepções sobre a formação docente, destacando as atuais tendências do ensino de Geologia e o processo de aprendizagem dos conceitos em sala de aula, principalmente no ensino médio, visando, principalmente, uma abordagem interdisciplinar sobre os fenômenos que ocorrem no meio físico.   
Destaque para as análises das concepções de aprendizagem, relacionando com as questões pedagógicas atuais como as formas de saber pensar e saber fazer em relação à construção do conhecimento, associada à concepção de conhecimento prévio e formação de conceitos.
Nesse sentido, torna-se fundamental analisar de forma articulada, alguns aspectos centrais das transformações que estão ocorrendo na educação, principalmente no que se refere à formação do professor e a metodologias de ensino em Geologia.",23:00
2017133,Faculdade de Educação,Nuria Hanglei Cacete,ter,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0447&verdis=4,EDM0447,19:30,Metodologia do Ensino de Geologia I,"12. Ementa (programa resumido):
O curso propicia analisar e discutir as concepções sobre a formação docente, destacando as atuais tendências do ensino de Geologia e o processo de aprendizagem dos conceitos em sala de aula, principalmente no ensino médio, visando, principalmente, uma abordagem interdisciplinar sobre os fenômenos que ocorrem no meio físico.   
Destaque para as análises das concepções de aprendizagem, relacionando com as questões pedagógicas atuais como as formas de saber pensar e saber fazer em relação à construção do conhecimento, associada à concepção de conhecimento prévio e formação de conceitos.
Nesse sentido, torna-se fundamental analisar de forma articulada, alguns aspectos centrais das transformações que estão ocorrendo na educação, principalmente no que se refere à formação do professor e a metodologias de ensino em Geologia.",23:00
2017152,Faculdade de Educação,Nuria Hanglei Cacete,qui,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0447&verdis=4,EDM0447,14:00,Metodologia do Ensino de Geologia I,"12. Ementa (programa resumido):
O curso propicia analisar e discutir as concepções sobre a formação docente, destacando as atuais tendências do ensino de Geologia e o processo de aprendizagem dos conceitos em sala de aula, principalmente no ensino médio, visando, principalmente, uma abordagem interdisciplinar sobre os fenômenos que ocorrem no meio físico.   
Destaque para as análises das concepções de aprendizagem, relacionando com as questões pedagógicas atuais como as formas de saber pensar e saber fazer em relação à construção do conhecimento, associada à concepção de conhecimento prévio e formação de conceitos.
Nesse sentido, torna-se fundamental analisar de forma articulada, alguns aspectos centrais das transformações que estão ocorrendo na educação, principalmente no que se refere à formação do professor e a metodologias de ensino em Geologia.",17:40
2017102,Faculdade de Educação,Douglas Emiliano Batista,seg,Filosofia da Educ e Ciências da Educ,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDF0223&verdis=4,EDF0223,14:00,A Constituição da Subjetividade: Infância e Adolescência,O curso pretende oferecer ao futuro educador o conhecimento mínimo do processo de constituição da subjetividade com vistas a uma compreensão psicanalítica da infância e a adolescência.,17:40
2017103,Faculdade de Educação,(R)Rinaldo Voltolini,seg,Filosofia da Educ e Ciências da Educ,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDF0223&verdis=4,EDF0223,19:30,A Constituição da Subjetividade: Infância e Adolescência,O curso pretende oferecer ao futuro educador o conhecimento mínimo do processo de constituição da subjetividade com vistas a uma compreensão psicanalítica da infância e a adolescência.,23:00
2017131,Faculdade de Educação,(R)Rinaldo Voltolini,ter,Filosofia da Educ e Ciências da Educ,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDF0223&verdis=4,EDF0223,19:30,A Constituição da Subjetividade: Infância e Adolescência,O curso pretende oferecer ao futuro educador o conhecimento mínimo do processo de constituição da subjetividade com vistas a uma compreensão psicanalítica da infância e a adolescência.,23:00
2017102,Faculdade de Educação,Paula Cristiane Strina Juliasz,qui,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0339&verdis=1,EDM0339,14:00,Metodologia do Ensino de Geografia,"A disciplina trata das questões relativas ao desenvolvimento do conhecimento geográfico nas séries iniciais do ensino fundamental. O curso promove o estudo dos autores que descreveram e interpretaram os conceitos geográficos relacionando-os com o cotidiano e o processo de aprendizagem.
Para além das determinações do desenvolvimento da criança e do jovem a influenciar a construção das noções em geografia, a disciplina aborda as oportunidades educativas e a mediação cultural, propiciadas por educadores, como fontes de promoção da aprendizagem em ensino de geografia. Do ponto de vista da relação entre a Cartografia e a Geografia, entendemos a Cartografia como linguagem no desenvolvimento das habilidades operatórias no processo de formação dos conceitos geográficos. A disciplina propõe um conjunto de conhecimentos teórico-práticos, observando a aprendizagem do desenho e da cartografia, abordando as orientações didáticas e os projetos curriculares adequados à sua promoção disciplinar e interdisciplinar.",17:40
2017103,Faculdade de Educação,(R)Sonia Maria Vanzella Castellar,qui,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0339&verdis=1,EDM0339,19:30,Metodologia do Ensino de Geografia,"A disciplina trata das questões relativas ao desenvolvimento do conhecimento geográfico nas séries iniciais do ensino fundamental. O curso promove o estudo dos autores que descreveram e interpretaram os conceitos geográficos relacionando-os com o cotidiano e o processo de aprendizagem.
Para além das determinações do desenvolvimento da criança e do jovem a influenciar a construção das noções em geografia, a disciplina aborda as oportunidades educativas e a mediação cultural, propiciadas por educadores, como fontes de promoção da aprendizagem em ensino de geografia. Do ponto de vista da relação entre a Cartografia e a Geografia, entendemos a Cartografia como linguagem no desenvolvimento das habilidades operatórias no processo de formação dos conceitos geográficos. A disciplina propõe um conjunto de conhecimentos teórico-práticos, observando a aprendizagem do desenho e da cartografia, abordando as orientações didáticas e os projetos curriculares adequados à sua promoção disciplinar e interdisciplinar.",23:00
